index,Price
2049,875169.5144265231
2050,875169.5144265231
2051,875169.5144265231
2052,875169.5144265231
2053,875169.5144265231
2054,2469571.57681407
2055,875169.5144265231
2056,875169.5144265231
2057,875169.5144265231
2058,875169.5144265231
2059,875169.5144265231
2060,875169.5144265231
2061,840196.3066369963
2062,875169.5144265231
2063,875169.5144265231
2064,875169.5144265231
2065,875169.5144265231
2066,875169.5144265231
2067,875169.5144265231
2068,875169.5144265231
2069,875169.5144265231
2070,875169.5144265231
2071,875169.5144265231
2072,875169.5144265231
2073,875169.5144265231
2074,875169.5144265231
2075,875169.5144265231
2076,875169.5144265231
2077,875169.5144265231
2078,875169.5144265231
2079,875169.5144265231
2080,875169.5144265231
2081,875169.5144265231
2082,875169.5144265231
2083,875169.5144265231
2084,875169.5144265231
2085,875169.5144265231
2086,875169.5144265231
2087,875169.5144265231
2088,875169.5144265231
2089,1708454.3904633364
2090,875169.5144265231
2091,875169.5144265231
2092,875169.5144265231
2093,875169.5144265231
2094,875169.5144265231
2095,875169.5144265231
2096,875169.5144265231
2097,875169.5144265231
2098,875169.5144265231
2099,875169.5144265231
2100,875169.5144265231
2101,875169.5144265231
2102,875169.5144265231
2103,875169.5144265231
2104,875169.5144265231
2105,875169.5144265231
2106,875169.5144265231
2107,875169.5144265231
2108,875169.5144265231
2109,875169.5144265231
2110,875169.5144265231
2111,875169.5144265231
2112,875169.5144265231
2113,875169.5144265231
2114,875169.5144265231
2115,875169.5144265231
2116,875169.5144265231
2117,875169.5144265231
2118,1322016.8084830497
2119,875169.5144265231
2120,875169.5144265231
2121,875169.5144265231
2122,875169.5144265231
2123,875169.5144265231
2124,875169.5144265231
2125,875169.5144265231
2126,875169.5144265231
2127,875169.5144265231
2128,875169.5144265231
2129,875169.5144265231
2130,875169.5144265231
2131,875169.5144265231
2132,875169.5144265231
2133,875169.5144265231
2134,875169.5144265231
2135,875169.5144265231
2136,875169.5144265231
2137,875169.5144265231
2138,875169.5144265231
2139,875169.5144265231
2140,875169.5144265231
2141,875169.5144265231
2142,875169.5144265231
2143,875169.5144265231
2144,875169.5144265231
2145,875169.5144265231
2146,875169.5144265231
2147,875169.5144265231
2148,875169.5144265231
2149,875169.5144265231
2150,875169.5144265231
2151,875169.5144265231
2152,875169.5144265231
2153,875169.5144265231
2154,875169.5144265231
2155,875169.5144265231
2156,875169.5144265231
2157,875169.5144265231
2158,875169.5144265231
2159,875169.5144265231
2160,875169.5144265231
2161,875169.5144265231
2162,875169.5144265231
2163,875169.5144265231
2164,875169.5144265231
2165,875169.5144265231
2166,875169.5144265231
2167,875169.5144265231
2168,875169.5144265231
2169,875169.5144265231
2170,875169.5144265231
2171,875169.5144265231
2172,875169.5144265231
2173,875169.5144265231
2174,875169.5144265231
2175,875169.5144265231
2176,875169.5144265231
2177,875169.5144265231
2178,875169.5144265231
2179,875169.5144265231
2180,875169.5144265231
2181,875169.5144265231
2182,875169.5144265231
2183,875169.5144265231
2184,875169.5144265231
2185,875169.5144265231
2186,875169.5144265231
2187,875169.5144265231
2188,875169.5144265231
2189,875169.5144265231
2190,875169.5144265231
2191,875169.5144265231
2192,875169.5144265231
2193,875169.5144265231
2194,875169.5144265231
2195,875169.5144265231
2196,875169.5144265231
2197,875169.5144265231
2198,875169.5144265231
2199,875169.5144265231
2200,875169.5144265231
2201,875169.5144265231
2202,875169.5144265231
2203,875169.5144265231
2204,875169.5144265231
2205,875169.5144265231
2206,451485.34111759486
2207,875169.5144265231
2208,875169.5144265231
2209,875169.5144265231
2210,875169.5144265231
2211,875169.5144265231
2212,875169.5144265231
2213,875169.5144265231
2214,875169.5144265231
2215,875169.5144265231
2216,875169.5144265231
2217,875169.5144265231
2218,875169.5144265231
2219,875169.5144265231
2220,875169.5144265231
2221,875169.5144265231
2222,875169.5144265231
2223,875169.5144265231
2224,875169.5144265231
2225,875169.5144265231
2226,875169.5144265231
2227,875169.5144265231
2228,875169.5144265231
2229,875169.5144265231
2230,875169.5144265231
2231,875169.5144265231
2232,875169.5144265231
2233,875169.5144265231
2234,875169.5144265231
2235,875169.5144265231
2236,875169.5144265231
2237,875169.5144265231
2238,875169.5144265231
2239,875169.5144265231
2240,875169.5144265231
2241,875169.5144265231
2242,875169.5144265231
2243,875169.5144265231
2244,875169.5144265231
2245,875169.5144265231
2246,875169.5144265231
2247,875169.5144265231
2248,875169.5144265231
2249,875169.5144265231
2250,875169.5144265231
2251,875169.5144265231
2252,875169.5144265231
2253,875169.5144265231
2254,875169.5144265231
2255,875169.5144265231
2256,875169.5144265231
2257,875169.5144265231
2258,875169.5144265231
2259,875169.5144265231
2260,875169.5144265231
2261,875169.5144265231
2262,875169.5144265231
2263,875169.5144265231
2264,875169.5144265231
2265,875169.5144265231
2266,875169.5144265231
2267,875169.5144265231
2268,875169.5144265231
2269,875169.5144265231
2270,875169.5144265231
2271,875169.5144265231
2272,875169.5144265231
2273,875169.5144265231
2274,875169.5144265231
2275,875169.5144265231
2276,1278546.3748577596
2277,875169.5144265231
2278,875169.5144265231
2279,875169.5144265231
2280,875169.5144265231
2281,875169.5144265231
2282,875169.5144265231
2283,875169.5144265231
2284,875169.5144265231
2285,875169.5144265231
2286,875169.5144265231
2287,875169.5144265231
2288,875169.5144265231
2289,875169.5144265231
2290,875169.5144265231
2291,875169.5144265231
2292,875169.5144265231
2293,875169.5144265231
2294,875169.5144265231
2295,875169.5144265231
2296,875169.5144265231
2297,875169.5144265231
2298,875169.5144265231
2299,875169.5144265231
2300,875169.5144265231
2301,875169.5144265231
2302,875169.5144265231
2303,875169.5144265231
2304,875169.5144265231
2305,875169.5144265231
2306,875169.5144265231
2307,875169.5144265231
2308,875169.5144265231
2309,875169.5144265231
2310,875169.5144265231
2311,875169.5144265231
2312,875169.5144265231
2313,875169.5144265231
2314,875169.5144265231
2315,875169.5144265231
2316,875169.5144265231
2317,875169.5144265231
2318,875169.5144265231
2319,875169.5144265231
2320,875169.5144265231
2321,875169.5144265231
2322,875169.5144265231
2323,875169.5144265231
2324,875169.5144265231
2325,875169.5144265231
2326,875169.5144265231
2327,875169.5144265231
2328,875169.5144265231
2329,875169.5144265231
2330,875169.5144265231
2331,875169.5144265231
2332,875169.5144265231
2333,875169.5144265231
2334,1601180.0629140735
2335,875169.5144265231
2336,875169.5144265231
2337,875169.5144265231
2338,875169.5144265231
2339,875169.5144265231
2340,875169.5144265231
2341,875169.5144265231
2342,875169.5144265231
2343,875169.5144265231
2344,875169.5144265231
2345,875169.5144265231
2346,875169.5144265231
2347,875169.5144265231
2348,875169.5144265231
2349,875169.5144265231
2350,875169.5144265231
2351,875169.5144265231
2352,875169.5144265231
2353,875169.5144265231
2354,875169.5144265231
2355,875169.5144265231
2356,875169.5144265231
2357,875169.5144265231
2358,875169.5144265231
2359,875169.5144265231
2360,875169.5144265231
2361,875169.5144265231
2362,875169.5144265231
2363,875169.5144265231
2364,875169.5144265231
2365,875169.5144265231
2366,875169.5144265231
2367,875169.5144265231
2368,875169.5144265231
2369,875169.5144265231
2370,875169.5144265231
2371,875169.5144265231
2372,875169.5144265231
2373,875169.5144265231
2374,875169.5144265231
2375,875169.5144265231
2376,875169.5144265231
2377,875169.5144265231
2378,875169.5144265231
2379,875169.5144265231
2380,875169.5144265231
2381,875169.5144265231
2382,875169.5144265231
2383,875169.5144265231
2384,875169.5144265231
2385,875169.5144265231
2386,875169.5144265231
2387,875169.5144265231
2388,875169.5144265231
2389,875169.5144265231
2390,875169.5144265231
2391,875169.5144265231
2392,875169.5144265231
2393,875169.5144265231
2394,875169.5144265231
2395,875169.5144265231
2396,875169.5144265231
2397,875169.5144265231
2398,875169.5144265231
2399,875169.5144265231
2400,875169.5144265231
2401,875169.5144265231
2402,875169.5144265231
2403,875169.5144265231
2404,875169.5144265231
2405,875169.5144265231
2406,875169.5144265231
2407,875169.5144265231
2408,875169.5144265231
2409,875169.5144265231
2410,875169.5144265231
2411,875169.5144265231
2412,875169.5144265231
2413,875169.5144265231
2414,875169.5144265231
2415,875169.5144265231
2416,875169.5144265231
2417,875169.5144265231
2418,875169.5144265231
2419,875169.5144265231
2420,875169.5144265231
2421,875169.5144265231
2422,1085595.5160188284
2423,875169.5144265231
2424,875169.5144265231
2425,875169.5144265231
2426,875169.5144265231
2427,875169.5144265231
2428,875169.5144265231
2429,875169.5144265231
2430,875169.5144265231
2431,875169.5144265231
2432,875169.5144265231
2433,875169.5144265231
2434,875169.5144265231
2435,875169.5144265231
2436,875169.5144265231
2437,875169.5144265231
2438,875169.5144265231
2439,875169.5144265231
2440,875169.5144265231
2441,875169.5144265231
2442,875169.5144265231
2443,875169.5144265231
2444,875169.5144265231
2445,875169.5144265231
2446,875169.5144265231
2447,875169.5144265231
2448,875169.5144265231
2449,875169.5144265231
2450,985814.3459647216
2451,875169.5144265231
2452,875169.5144265231
2453,875169.5144265231
2454,875169.5144265231
2455,875169.5144265231
2456,875169.5144265231
2457,875169.5144265231
2458,875169.5144265231
2459,875169.5144265231
2460,875169.5144265231
2461,875169.5144265231
2462,875169.5144265231
2463,875169.5144265231
2464,875169.5144265231
2465,875169.5144265231
2466,875169.5144265231
2467,875169.5144265231
2468,875169.5144265231
2469,875169.5144265231
2470,875169.5144265231
2471,875169.5144265231
2472,875169.5144265231
2473,875169.5144265231
2474,875169.5144265231
2475,875169.5144265231
2476,875169.5144265231
2477,875169.5144265231
2478,875169.5144265231
2479,875169.5144265231
2480,875169.5144265231
2481,875169.5144265231
2482,875169.5144265231
2483,875169.5144265231
2484,875169.5144265231
2485,875169.5144265231
2486,875169.5144265231
2487,875169.5144265231
2488,875169.5144265231
2489,875169.5144265231
2490,875169.5144265231
2491,875169.5144265231
2492,875169.5144265231
2493,875169.5144265231
2494,875169.5144265231
2495,875169.5144265231
2496,875169.5144265231
2497,875169.5144265231
2498,875169.5144265231
2499,875169.5144265231
2500,875169.5144265231
2501,875169.5144265231
2502,875169.5144265231
2503,875169.5144265231
2504,875169.5144265231
2505,875169.5144265231
2506,875169.5144265231
2507,875169.5144265231
2508,875169.5144265231
2509,875169.5144265231
2510,875169.5144265231
2511,875169.5144265231
2512,875169.5144265231
2513,875169.5144265231
2514,875169.5144265231
2515,875169.5144265231
2516,875169.5144265231
2517,875169.5144265231
2518,875169.5144265231
2519,875169.5144265231
2520,875169.5144265231
2521,875169.5144265231
2522,875169.5144265231
2523,875169.5144265231
2524,875169.5144265231
2525,875169.5144265231
2526,875169.5144265231
2527,875169.5144265231
2528,875169.5144265231
2529,875169.5144265231
2530,875169.5144265231
2531,875169.5144265231
2532,875169.5144265231
2533,875169.5144265231
2534,875169.5144265231
2535,875169.5144265231
2536,875169.5144265231
2537,875169.5144265231
2538,875169.5144265231
2539,875169.5144265231
2540,875169.5144265231
2541,875169.5144265231
2542,875169.5144265231
2543,875169.5144265231
2544,875169.5144265231
2545,875169.5144265231
2546,875169.5144265231
2547,875169.5144265231
2548,875169.5144265231
2549,875169.5144265231
2550,875169.5144265231
2551,875169.5144265231
2552,875169.5144265231
2553,875169.5144265231
2554,875169.5144265231
2555,875169.5144265231
2556,875169.5144265231
2557,875169.5144265231
2558,875169.5144265231
2559,875169.5144265231
2560,875169.5144265231
2561,875169.5144265231
2562,875169.5144265231
2563,875169.5144265231
2564,875169.5144265231
2565,875169.5144265231
2566,875169.5144265231
2567,875169.5144265231
2568,875169.5144265231
2569,875169.5144265231
2570,875169.5144265231
2571,875169.5144265231
2572,875169.5144265231
2573,875169.5144265231
2574,875169.5144265231
2575,875169.5144265231
2576,875169.5144265231
2577,875169.5144265231
2578,875169.5144265231
2579,875169.5144265231
2580,875169.5144265231
2581,875169.5144265231
2582,875169.5144265231
2583,875169.5144265231
2584,875169.5144265231
2585,875169.5144265231
2586,875169.5144265231
2587,1434355.4692846138
2588,875169.5144265231
2589,875169.5144265231
2590,875169.5144265231
2591,875169.5144265231
2592,875169.5144265231
2593,875169.5144265231
2594,875169.5144265231
2595,875169.5144265231
2596,875169.5144265231
2597,875169.5144265231
2598,875169.5144265231
2599,875169.5144265231
2600,875169.5144265231
2601,875169.5144265231
2602,875169.5144265231
2603,875169.5144265231
2604,875169.5144265231
2605,875169.5144265231
2606,875169.5144265231
2607,875169.5144265231
2608,875169.5144265231
2609,875169.5144265231
2610,875169.5144265231
2611,875169.5144265231
2612,875169.5144265231
2613,875169.5144265231
2614,875169.5144265231
2615,875169.5144265231
2616,875169.5144265231
2617,875169.5144265231
2618,875169.5144265231
2619,875169.5144265231
2620,875169.5144265231
2621,875169.5144265231
2622,387745.22425249167
2623,875169.5144265231
2624,875169.5144265231
2625,875169.5144265231
2626,875169.5144265231
2627,875169.5144265231
2628,875169.5144265231
2629,875169.5144265231
2630,875169.5144265231
2631,875169.5144265231
2632,875169.5144265231
2633,875169.5144265231
2634,1192187.6147367773
2635,875169.5144265231
2636,875169.5144265231
2637,875169.5144265231
2638,875169.5144265231
2639,875169.5144265231
2640,875169.5144265231
2641,445204.404328267
2642,875169.5144265231
2643,875169.5144265231
2644,875169.5144265231
2645,875169.5144265231
2646,875169.5144265231
2647,875169.5144265231
2648,875169.5144265231
2649,875169.5144265231
2650,875169.5144265231
2651,875169.5144265231
2652,875169.5144265231
2653,1169348.1799236978
2654,875169.5144265231
2655,875169.5144265231
2656,875169.5144265231
2657,875169.5144265231
2658,875169.5144265231
2659,875169.5144265231
2660,875169.5144265231
2661,875169.5144265231
2662,875169.5144265231
2663,875169.5144265231
2664,875169.5144265231
2665,875169.5144265231
2666,875169.5144265231
2667,875169.5144265231
2668,875169.5144265231
2669,875169.5144265231
2670,875169.5144265231
2671,875169.5144265231
2672,875169.5144265231
2673,875169.5144265231
2674,875169.5144265231
2675,875169.5144265231
2676,875169.5144265231
2677,875169.5144265231
2678,875169.5144265231
2679,875169.5144265231
2680,1027764.2093430874
2681,875169.5144265231
2682,875169.5144265231
2683,875169.5144265231
2684,875169.5144265231
2685,875169.5144265231
2686,875169.5144265231
2687,875169.5144265231
2688,875169.5144265231
2689,880133.0664207615
2690,875169.5144265231
2691,875169.5144265231
2692,875169.5144265231
2693,875169.5144265231
2694,875169.5144265231
2695,875169.5144265231
2696,875169.5144265231
2697,875169.5144265231
2698,875169.5144265231
2699,875169.5144265231
2700,875169.5144265231
2701,875169.5144265231
2702,875169.5144265231
2703,875169.5144265231
2704,875169.5144265231
2705,875169.5144265231
2706,875169.5144265231
2707,875169.5144265231
2708,875169.5144265231
2709,875169.5144265231
2710,875169.5144265231
2711,875169.5144265231
2712,875169.5144265231
2713,875169.5144265231
2714,875169.5144265231
2715,875169.5144265231
2716,875169.5144265231
2717,875169.5144265231
2718,875169.5144265231
2719,875169.5144265231
2720,875169.5144265231
2721,1201832.5326648168
2722,875169.5144265231
2723,875169.5144265231
2724,875169.5144265231
2725,875169.5144265231
2726,875169.5144265231
2727,875169.5144265231
2728,875169.5144265231
2729,875169.5144265231
2730,875169.5144265231
2731,875169.5144265231
2732,875169.5144265231
2733,875169.5144265231
2734,875169.5144265231
2735,875169.5144265231
2736,875169.5144265231
2737,875169.5144265231
2738,875169.5144265231
2739,875169.5144265231
2740,875169.5144265231
2741,875169.5144265231
2742,875169.5144265231
2743,875169.5144265231
2744,875169.5144265231
2745,875169.5144265231
2746,875169.5144265231
2747,875169.5144265231
2748,875169.5144265231
2749,875169.5144265231
2750,875169.5144265231
2751,875169.5144265231
2752,875169.5144265231
2753,875169.5144265231
2754,875169.5144265231
2755,875169.5144265231
2756,875169.5144265231
2757,875169.5144265231
2758,875169.5144265231
2759,875169.5144265231
2760,875169.5144265231
2761,875169.5144265231
2762,875169.5144265231
2763,875169.5144265231
2764,875169.5144265231
2765,875169.5144265231
2766,875169.5144265231
2767,875169.5144265231
2768,875169.5144265231
2769,875169.5144265231
2770,875169.5144265231
2771,875169.5144265231
2772,875169.5144265231
2773,875169.5144265231
2774,875169.5144265231
2775,875169.5144265231
2776,875169.5144265231
2777,875169.5144265231
2778,875169.5144265231
2779,875169.5144265231
2780,875169.5144265231
2781,875169.5144265231
2782,875169.5144265231
2783,875169.5144265231
2784,875169.5144265231
2785,875169.5144265231
2786,875169.5144265231
2787,875169.5144265231
2788,875169.5144265231
2789,875169.5144265231
2790,875169.5144265231
2791,875169.5144265231
2792,875169.5144265231
2793,875169.5144265231
2794,875169.5144265231
2795,875169.5144265231
2796,875169.5144265231
2797,875169.5144265231
2798,875169.5144265231
2799,875169.5144265231
2800,875169.5144265231
2801,875169.5144265231
2802,875169.5144265231
2803,875169.5144265231
2804,875169.5144265231
2805,875169.5144265231
2806,875169.5144265231
2807,875169.5144265231
2808,875169.5144265231
2809,875169.5144265231
2810,875169.5144265231
2811,875169.5144265231
2812,875169.5144265231
2813,875169.5144265231
2814,875169.5144265231
2815,875169.5144265231
2816,875169.5144265231
2817,875169.5144265231
2818,875169.5144265231
2819,875169.5144265231
2820,875169.5144265231
2821,875169.5144265231
2822,875169.5144265231
2823,875169.5144265231
2824,875169.5144265231
2825,875169.5144265231
2826,875169.5144265231
2827,875169.5144265231
2828,875169.5144265231
2829,875169.5144265231
2830,875169.5144265231
2831,875169.5144265231
2832,875169.5144265231
2833,875169.5144265231
2834,875169.5144265231
2835,875169.5144265231
2836,875169.5144265231
2837,875169.5144265231
2838,875169.5144265231
2839,875169.5144265231
2840,875169.5144265231
2841,875169.5144265231
2842,875169.5144265231
2843,875169.5144265231
2844,875169.5144265231
2845,875169.5144265231
2846,875169.5144265231
2847,875169.5144265231
2848,875169.5144265231
2849,875169.5144265231
2850,875169.5144265231
2851,875169.5144265231
2852,875169.5144265231
2853,875169.5144265231
2854,875169.5144265231
2855,875169.5144265231
2856,875169.5144265231
2857,875169.5144265231
2858,875169.5144265231
2859,875169.5144265231
2860,875169.5144265231
2861,875169.5144265231
2862,875169.5144265231
2863,875169.5144265231
2864,875169.5144265231
2865,875169.5144265231
2866,875169.5144265231
2867,875169.5144265231
2868,875169.5144265231
2869,875169.5144265231
2870,875169.5144265231
2871,875169.5144265231
2872,875169.5144265231
2873,875169.5144265231
2874,875169.5144265231
2875,875169.5144265231
2876,875169.5144265231
2877,875169.5144265231
2878,875169.5144265231
2879,875169.5144265231
2880,875169.5144265231
2881,875169.5144265231
2882,875169.5144265231
2883,875169.5144265231
2884,875169.5144265231
2885,875169.5144265231
2886,875169.5144265231
2887,875169.5144265231
2888,875169.5144265231
2889,875169.5144265231
2890,875169.5144265231
2891,875169.5144265231
2892,875169.5144265231
2893,875169.5144265231
2894,875169.5144265231
2895,875169.5144265231
2896,875169.5144265231
2897,875169.5144265231
2898,875169.5144265231
2899,875169.5144265231
2900,875169.5144265231
2901,875169.5144265231
2902,875169.5144265231
2903,875169.5144265231
2904,875169.5144265231
2905,875169.5144265231
2906,875169.5144265231
2907,875169.5144265231
2908,875169.5144265231
2909,875169.5144265231
2910,875169.5144265231
2911,875169.5144265231
2912,875169.5144265231
2913,875169.5144265231
2914,875169.5144265231
2915,875169.5144265231
2916,875169.5144265231
2917,875169.5144265231
2918,875169.5144265231
2919,875169.5144265231
2920,875169.5144265231
2921,875169.5144265231
2922,875169.5144265231
2923,875169.5144265231
2924,875169.5144265231
2925,875169.5144265231
2926,875169.5144265231
2927,875169.5144265231
2928,875169.5144265231
2929,875169.5144265231
2930,1338878.331466037
2931,875169.5144265231
2932,875169.5144265231
2933,875169.5144265231
2934,875169.5144265231
2935,875169.5144265231
2936,875169.5144265231
2937,875169.5144265231
2938,875169.5144265231
2939,875169.5144265231
2940,875169.5144265231
2941,875169.5144265231
2942,875169.5144265231
2943,875169.5144265231
2944,875169.5144265231
2945,875169.5144265231
2946,875169.5144265231
2947,875169.5144265231
2948,875169.5144265231
2949,875169.5144265231
2950,875169.5144265231
2951,875169.5144265231
2952,875169.5144265231
2953,875169.5144265231
2954,875169.5144265231
2955,875169.5144265231
2956,875169.5144265231
2957,875169.5144265231
2958,875169.5144265231
2959,875169.5144265231
2960,875169.5144265231
2961,875169.5144265231
2962,875169.5144265231
2963,875169.5144265231
2964,875169.5144265231
2965,1010996.6337357853
2966,875169.5144265231
2967,875169.5144265231
2968,875169.5144265231
2969,875169.5144265231
2970,875169.5144265231
2971,875169.5144265231
2972,875169.5144265231
2973,875169.5144265231
2974,875169.5144265231
2975,875169.5144265231
2976,875169.5144265231
2977,875169.5144265231
2978,875169.5144265231
2979,875169.5144265231
2980,875169.5144265231
2981,875169.5144265231
2982,875169.5144265231
2983,875169.5144265231
2984,875169.5144265231
2985,875169.5144265231
2986,875169.5144265231
2987,875169.5144265231
2988,875169.5144265231
2989,875169.5144265231
2990,875169.5144265231
2991,875169.5144265231
2992,875169.5144265231
2993,875169.5144265231
2994,875169.5144265231
2995,875169.5144265231
2996,875169.5144265231
2997,875169.5144265231
2998,875169.5144265231
2999,875169.5144265231
3000,875169.5144265231
3001,875169.5144265231
3002,875169.5144265231
3003,875169.5144265231
3004,875169.5144265231
3005,875169.5144265231
3006,875169.5144265231
3007,875169.5144265231
3008,875169.5144265231
3009,875169.5144265231
3010,875169.5144265231
3011,875169.5144265231
3012,875169.5144265231
3013,875169.5144265231
3014,875169.5144265231
3015,875169.5144265231
3016,875169.5144265231
3017,875169.5144265231
3018,875169.5144265231
3019,875169.5144265231
3020,875169.5144265231
3021,875169.5144265231
3022,875169.5144265231
3023,875169.5144265231
3024,875169.5144265231
3025,875169.5144265231
3026,875169.5144265231
3027,875169.5144265231
3028,875169.5144265231
3029,875169.5144265231
3030,875169.5144265231
3031,875169.5144265231
3032,875169.5144265231
3033,875169.5144265231
3034,875169.5144265231
3035,875169.5144265231
3036,875169.5144265231
3037,875169.5144265231
3038,875169.5144265231
3039,875169.5144265231
3040,875169.5144265231
3041,875169.5144265231
3042,875169.5144265231
3043,875169.5144265231
3044,875169.5144265231
3045,875169.5144265231
3046,875169.5144265231
3047,875169.5144265231
3048,875169.5144265231
3049,875169.5144265231
3050,875169.5144265231
3051,875169.5144265231
3052,875169.5144265231
3053,875169.5144265231
3054,875169.5144265231
3055,875169.5144265231
3056,875169.5144265231
3057,875169.5144265231
3058,875169.5144265231
3059,875169.5144265231
3060,875169.5144265231
3061,875169.5144265231
3062,875169.5144265231
3063,875169.5144265231
3064,875169.5144265231
3065,875169.5144265231
3066,875169.5144265231
3067,875169.5144265231
3068,875169.5144265231
3069,875169.5144265231
3070,875169.5144265231
3071,875169.5144265231
3072,875169.5144265231
3073,875169.5144265231
3074,875169.5144265231
3075,875169.5144265231
3076,875169.5144265231
3077,875169.5144265231
3078,875169.5144265231
3079,1017224.997293656
3080,875169.5144265231
3081,875169.5144265231
3082,875169.5144265231
3083,875169.5144265231
3084,875169.5144265231
3085,875169.5144265231
3086,875169.5144265231
3087,875169.5144265231
3088,875169.5144265231
3089,875169.5144265231
3090,875169.5144265231
3091,875169.5144265231
3092,875169.5144265231
3093,875169.5144265231
3094,875169.5144265231
3095,875169.5144265231
3096,875169.5144265231
3097,875169.5144265231
3098,875169.5144265231
3099,875169.5144265231
3100,875169.5144265231
3101,875169.5144265231
3102,875169.5144265231
3103,2005223.8764151176
3104,875169.5144265231
3105,875169.5144265231
3106,875169.5144265231
3107,875169.5144265231
3108,875169.5144265231
3109,875169.5144265231
3110,875169.5144265231
3111,875169.5144265231
3112,875169.5144265231
3113,875169.5144265231
3114,875169.5144265231
3115,875169.5144265231
3116,875169.5144265231
3117,875169.5144265231
3118,875169.5144265231
3119,875169.5144265231
3120,875169.5144265231
3121,875169.5144265231
3122,875169.5144265231
3123,875169.5144265231
3124,875169.5144265231
3125,875169.5144265231
3126,875169.5144265231
3127,875169.5144265231
3128,875169.5144265231
3129,875169.5144265231
3130,875169.5144265231
3131,875169.5144265231
3132,875169.5144265231
3133,875169.5144265231
3134,875169.5144265231
3135,875169.5144265231
3136,875169.5144265231
3137,875169.5144265231
3138,875169.5144265231
3139,875169.5144265231
3140,875169.5144265231
3141,875169.5144265231
3142,875169.5144265231
3143,875169.5144265231
3144,875169.5144265231
3145,875169.5144265231
3146,875169.5144265231
3147,875169.5144265231
3148,875169.5144265231
3149,875169.5144265231
3150,875169.5144265231
3151,875169.5144265231
3152,875169.5144265231
3153,875169.5144265231
3154,875169.5144265231
3155,875169.5144265231
3156,875169.5144265231
3157,875169.5144265231
3158,875169.5144265231
3159,875169.5144265231
3160,875169.5144265231
3161,875169.5144265231
3162,875169.5144265231
3163,875169.5144265231
3164,875169.5144265231
3165,875169.5144265231
3166,875169.5144265231
3167,875169.5144265231
3168,875169.5144265231
3169,875169.5144265231
3170,875169.5144265231
3171,875169.5144265231
3172,875169.5144265231
3173,875169.5144265231
3174,875169.5144265231
3175,875169.5144265231
3176,875169.5144265231
3177,875169.5144265231
3178,875169.5144265231
3179,875169.5144265231
3180,875169.5144265231
3181,875169.5144265231
3182,875169.5144265231
3183,875169.5144265231
3184,875169.5144265231
3185,875169.5144265231
3186,875169.5144265231
3187,875169.5144265231
3188,875169.5144265231
3189,875169.5144265231
3190,875169.5144265231
3191,875169.5144265231
3192,875169.5144265231
3193,875169.5144265231
3194,875169.5144265231
3195,875169.5144265231
3196,875169.5144265231
3197,875169.5144265231
3198,875169.5144265231
3199,875169.5144265231
3200,875169.5144265231
3201,875169.5144265231
3202,871185.3271190653
3203,875169.5144265231
3204,875169.5144265231
3205,875169.5144265231
3206,875169.5144265231
3207,875169.5144265231
3208,875169.5144265231
3209,875169.5144265231
3210,875169.5144265231
3211,875169.5144265231
3212,875169.5144265231
3213,875169.5144265231
3214,875169.5144265231
3215,875169.5144265231
3216,875169.5144265231
3217,875169.5144265231
3218,875169.5144265231
3219,875169.5144265231
3220,875169.5144265231
3221,875169.5144265231
3222,875169.5144265231
3223,875169.5144265231
3224,875169.5144265231
3225,875169.5144265231
3226,875169.5144265231
3227,1397667.822319937
3228,875169.5144265231
3229,875169.5144265231
3230,875169.5144265231
3231,875169.5144265231
3232,875169.5144265231
3233,875169.5144265231
3234,875169.5144265231
3235,875169.5144265231
3236,875169.5144265231
3237,875169.5144265231
3238,875169.5144265231
3239,875169.5144265231
3240,875169.5144265231
3241,875169.5144265231
3242,875169.5144265231
3243,875169.5144265231
3244,875169.5144265231
3245,875169.5144265231
3246,875169.5144265231
3247,875169.5144265231
3248,875169.5144265231
3249,875169.5144265231
3250,875169.5144265231
3251,875169.5144265231
3252,875169.5144265231
3253,875169.5144265231
3254,875169.5144265231
3255,875169.5144265231
3256,875169.5144265231
3257,875169.5144265231
3258,875169.5144265231
3259,875169.5144265231
3260,875169.5144265231
3261,875169.5144265231
3262,875169.5144265231
3263,875169.5144265231
3264,875169.5144265231
3265,875169.5144265231
3266,875169.5144265231
3267,875169.5144265231
3268,875169.5144265231
3269,875169.5144265231
3270,875169.5144265231
3271,875169.5144265231
3272,875169.5144265231
3273,875169.5144265231
3274,875169.5144265231
3275,875169.5144265231
3276,875169.5144265231
3277,875169.5144265231
3278,875169.5144265231
3279,875169.5144265231
3280,875169.5144265231
3281,875169.5144265231
3282,875169.5144265231
3283,875169.5144265231
3284,875169.5144265231
3285,875169.5144265231
3286,875169.5144265231
3287,875169.5144265231
3288,875169.5144265231
3289,875169.5144265231
3290,875169.5144265231
3291,875169.5144265231
3292,875169.5144265231
3293,875169.5144265231
3294,875169.5144265231
3295,875169.5144265231
3296,875169.5144265231
3297,875169.5144265231
3298,875169.5144265231
3299,875169.5144265231
3300,875169.5144265231
3301,875169.5144265231
3302,875169.5144265231
3303,875169.5144265231
3304,875169.5144265231
3305,875169.5144265231
3306,875169.5144265231
3307,875169.5144265231
3308,875169.5144265231
3309,875169.5144265231
3310,875169.5144265231
3311,875169.5144265231
3312,875169.5144265231
3313,875169.5144265231
3314,875169.5144265231
3315,875169.5144265231
3316,875169.5144265231
3317,875169.5144265231
3318,875169.5144265231
3319,875169.5144265231
